departure_date,arrival_date,flight_duration_hours,flight_cost,flight_class,departure_city,departure_country,arrival_city,arrival_country
2025-09-04,2025-09-04,2,1070.95,First,Bangkok,Thailand,Paris,France
2025-09-04,2025-09-05,12,642.61,Business,Bangkok,Thailand,Tokyo,Japan
2025-09-04,2025-09-04,9,543.3,Business,Bangkok,Thailand,Dubai,United Arab Emirates
2025-09-04,2025-09-04,2,837.06,First,Bangkok,Thailand,Sydney,Australia
2025-09-04,2025-09-04,7,888.9,First,Bangkok,Thailand,Rome,Italy
2025-09-04,2025-09-04,4,511.3,Business,Bangkok,Thailand,Singapore,Singapore
2025-09-04,2025-09-05,11,618.81,Business,Singapore,Singapore,New York City,USA
2025-09-04,2025-09-04,5,1101.08,First,Singapore,Singapore,Los Angeles,USA
2025-09-04,2025-09-04,6,450.71,Business,Singapore,Singapore,London,United Kingdom
2025-09-04,2025-09-04,7,428.37,Business,Singapore,Singapore,Paris,France
2025-09-04,2025-09-05,11,1184.81,First,Singapore,Singapore,Tokyo,Japan
2025-09-04,2025-09-04,2,560.21,Business,Singapore,Singapore,Dubai,United Arab Emirates
2025-09-04,2025-09-04,7,274.52,Economy,Singapore,Singapore,Sydney,Australia
2025-09-04,2025-09-04,4,917.82,First,Singapore,Singapore,Rome,Italy
2025-09-04,2025-09-05,11,511.22,Business,Singapore,Singapore,Bangkok,Thailand
2025-09-05,2025-09-05,7,1025.6,First,New York City,USA,Los Angeles,USA
2025-09-05,2025-09-05,7,604.65,Business,New York City,USA,London,United Kingdom
2025-09-05,2025-09-05,9,238.75,Economy,New York City,USA,Paris,France
2025-09-05,2025-09-05,5,1035.78,First,New York City,USA,Tokyo,Japan
2025-09-05,2025-09-05,9,557.61,Business,New York City,USA,Dubai,United Arab Emirates
2025-09-05,2025-09-05,5,224.1,Economy,New York City,USA,Sydney,Australia
2025-09-05,2025-09-06,12,656.7,Business,New York City,USA,Rome,Italy
2025-09-05,2025-09-05,7,666.25,Business,New York City,USA,Bangkok,Thailand
2025-09-05,2025-09-05,2,931.84,First,New York City,USA,Singapore,Singapore
2025-09-05,2025-09-05,10,138.44,Economy,Los Angeles,USA,New York City,USA
2025-09-05,2025-09-06,11,275.37,Economy,Los Angeles,USA,London,United Kingdom
2025-09-05,2025-09-05,9,400.17,Business,Los Angeles,USA,Paris,France
2025-09-05,2025-09-05,4,218.79,Economy,Los Angeles,USA,Tokyo,Japan
2025-09-05,2025-09-06,12,253.85,Economy,Los Angeles,USA,Dubai,United Arab Emirates
2025-09-05,2025-09-05,8,269.64,Economy,Los Angeles,USA,Sydney,Australia
2025-09-05,2025-09-05,2,473.4,Business,Los Angeles,USA,Rome,Italy
2025-09-05,2025-09-05,4,684.67,Business,Los Angeles,USA,Bangkok,Thailand
2025-09-05,2025-09-05,10,921.15,First,Los Angeles,USA,Singapore,Singapore
2025-09-05,2025-09-05,5,451.49,Business,London,United Kingdom,New York City,USA
2025-09-05,2025-09-05,3,1135.1,First,London,United Kingdom,Los Angeles,USA
2025-09-05,2025-09-06,12,1196.62,First,London,United Kingdom,Paris,France
2025-09-05,2025-09-06,12,1048.56,First,London,United Kingdom,Tokyo,Japan
2025-09-05,2025-09-05,3,143.82,Economy,London,United Kingdom,Dubai,United Arab Emirates
2025-09-05,2025-09-06,11,646.81,Business,London,United Kingdom,Sydney,Australia
2025-09-05,2025-09-05,4,404.65,Business,London,United Kingdom,Rome,Italy
2025-09-05,2025-09-05,3,885.15,First,London,United Kingdom,Bangkok,Thailand
2025-09-05,2025-09-06,12,268.13,Economy,London,United Kingdom,Singapore,Singapore
2025-09-05,2025-09-05,2,148.94,Economy,Paris,France,New York City,USA
2025-09-05,2025-09-05,5,1101.88,First,Paris,France,Los Angeles,USA
2025-09-05,2025-09-05,6,1162.99,First,Paris,France,London,United Kingdom
2025-09-05,2025-09-05,2,207.48,Economy,Paris,France,Tokyo,Japan
2025-09-05,2025-09-06,12,234.66,Economy,Paris,France,Dubai,United Arab Emirates
2025-09-05,2025-09-06,11,174.64,Economy,Paris,France,Sydney,Australia
2025-09-05,2025-09-05,2,636.48,Business,Paris,France,Rome,Italy
2025-09-05,2025-09-05,9,604.06,Business,Paris,France,Bangkok,Thailand
2025-09-05,2025-09-06,12,882.3,First,Paris,France,Singapore,Singapore
2025-09-05,2025-09-06,11,277.5,Economy,Tokyo,Japan,New York City,USA
2025-09-05,2025-09-06,12,1034.13,First,Tokyo,Japan,Los Angeles,USA
2025-09-05,2025-09-05,9,163.59,Economy,Tokyo,Japan,London,United Kingdom
2025-09-05,2025-09-05,10,1082.39,First,Tokyo,Japan,Paris,France
2025-09-05,2025-09-06,11,510.16,Business,Tokyo,Japan,Dubai,United Arab Emirates
2025-09-05,2025-09-05,9,679.47,Business,Tokyo,Japan,Sydney,Australia
2025-09-05,2025-09-05,5,453.99,Business,Tokyo,Japan,Rome,Italy
2025-09-05,2025-09-05,4,146.4,Economy,Tokyo,Japan,Bangkok,Thailand
2025-09-05,2025-09-05,9,182.38,Economy,Tokyo,Japan,Singapore,Singapore
2025-09-05,2025-09-05,7,427.79,Business,Dubai,United Arab Emirates,New York City,USA
2025-09-05,2025-09-05,2,230.2,Economy,Dubai,United Arab Emirates,Los Angeles,USA
2025-09-05,2025-09-06,12,261.7,Economy,Dubai,United Arab Emirates,London,United Kingdom
2025-09-05,2025-09-06,11,572.77,Business,Dubai,United Arab Emirates,Paris,France
2025-09-05,2025-09-05,5,647.04,Business,Dubai,United Arab Emirates,Tokyo,Japan
2025-09-05,2025-09-06,12,948.34,First,Dubai,United Arab Emirates,Sydney,Australia
2025-09-05,2025-09-06,11,1166.33,First,Dubai,United Arab Emirates,Rome,Italy
2025-09-05,2025-09-05,6,1038.02,First,Dubai,United Arab Emirates,Bangkok,Thailand
2025-09-05,2025-09-05,9,1156.41,First,Dubai,United Arab Emirates,Singapore,Singapore
2025-09-05,2025-09-05,8,822.58,First,Sydney,Australia,New York City,USA
2025-09-05,2025-09-05,3,636.68,Business,Sydney,Australia,Los Angeles,USA
2025-09-05,2025-09-05,2,113.02,Economy,Sydney,Australia,London,United Kingdom
2025-09-05,2025-09-06,11,998.15,First,Sydney,Australia,Paris,France
2025-09-05,2025-09-05,9,140.22,Economy,Sydney,Australia,Tokyo,Japan
2025-09-05,2025-09-05,4,189.27,Economy,Sydney,Australia,Dubai,United Arab Emirates
2025-09-05,2025-09-05,9,139.85,Economy,Sydney,Australia,Rome,Italy
2025-09-05,2025-09-05,5,818.29,First,Sydney,Australia,Bangkok,Thailand
2025-09-05,2025-09-05,3,268.41,Economy,Sydney,Australia,Singapore,Singapore
2025-09-05,2025-09-05,8,192.4,Economy,Rome,Italy,New York City,USA
2025-09-05,2025-09-05,5,820.12,First,Rome,Italy,Los Angeles,USA
2025-09-05,2025-09-06,12,834.05,First,Rome,Italy,London,United Kingdom
2025-09-05,2025-09-05,3,145.28,Economy,Rome,Italy,Paris,France
2025-09-05,2025-09-05,8,121.95,Economy,Rome,Italy,Tokyo,Japan
2025-09-05,2025-09-05,4,270.03,Economy,Rome,Italy,Dubai,United Arab Emirates
2025-09-05,2025-09-05,9,445.89,Business,Rome,Italy,Sydney,Australia
2025-09-05,2025-09-05,4,466.71,Business,Rome,Italy,Bangkok,Thailand
2025-09-05,2025-09-06,12,876.26,First,Rome,Italy,Singapore,Singapore
2025-09-05,2025-09-05,10,558.75,Business,Bangkok,Thailand,New York City,USA
2025-09-05,2025-09-06,12,671.57,Business,Bangkok,Thailand,Los Angeles,USA
2025-09-05,2025-09-06,11,841.77,First,Bangkok,Thailand,London,United Kingdom
2025-09-05,2025-09-05,2,407.48,Business,Bangkok,Thailand,Paris,France
2025-09-05,2025-09-05,9,203.84,Economy,Bangkok,Thailand,Tokyo,Japan
2025-09-05,2025-09-06,12,625.21,Business,Bangkok,Thailand,Dubai,United Arab Emirates
2025-09-05,2025-09-05,7,687.27,Business,Bangkok,Thailand,Sydney,Australia
2025-09-05,2025-09-06,11,299.61,Economy,Bangkok,Thailand,Rome,Italy
2025-09-05,2025-09-05,10,275.27,Economy,Bangkok,Thailand,Singapore,Singapore
2025-09-05,2025-09-05,2,421.78,Business,Singapore,Singapore,New York City,USA
2025-09-05,2025-09-06,11,223.11,Economy,Singapore,Singapore,Los Angeles,USA
2025-09-05,2025-09-06,11,404.22,Business,Singapore,Singapore,London,United Kingdom
2025-09-05,2025-09-05,8,1185.88,First,Singapore,Singapore,Paris,France
2025-09-05,2025-09-05,9,143.16,Economy,Singapore,Singapore,Tokyo,Japan
2025-09-05,2025-09-05,7,683.94,Business,Singapore,Singapore,Dubai,United Arab Emirates
2025-09-05,2025-09-06,12,144.64,Economy,Singapore,Singapore,Sydney,Australia
2025-09-05,2025-09-05,3,138.7,Economy,Singapore,Singapore,Rome,Italy
2025-09-05,2025-09-05,8,943.71,First,Singapore,Singapore,Bangkok,Thailand
2025-09-06,2025-09-06,9,135.0,Economy,New York City,USA,Los Angeles,USA
2025-09-06,2025-09-06,2,661.95,Business,New York City,USA,London,United Kingdom
2025-09-06,2025-09-06,4,1053.09,First,New York City,USA,Paris,France
2025-09-06,2025-09-06,6,948.71,First,New York City,USA,Tokyo,Japan
2025-09-06,2025-09-06,6,276.26,Economy,New York City,USA,Dubai,United Arab Emirates
2025-09-06,2025-09-06,6,240.85,Economy,New York City,USA,Sydney,Australia
2025-09-06,2025-09-06,5,552.56,Business,New York City,USA,Rome,Italy
2025-09-06,2025-09-06,5,119.26,Economy,New York City,USA,Bangkok,Thailand
2025-09-06,2025-09-06,8,178.73,Economy,New York City,USA,Singapore,Singapore
2025-09-06,2025-09-06,2,907.35,First,Los Angeles,USA,New York City,USA
2025-09-06,2025-09-06,5,218.49,Economy,Los Angeles,USA,London,United Kingdom
2025-09-06,2025-09-07,11,583.36,Business,Los Angeles,USA,Paris,France
2025-09-06,2025-09-06,7,1102.87,First,Los Angeles,USA,Tokyo,Japan
2025-09-06,2025-09-06,7,161.56,Economy,Los Angeles,USA,Dubai,United Arab Emirates
2025-09-06,2025-09-06,3,136.34,Economy,Los Angeles,USA,Sydney,Australia
2025-09-06,2025-09-06,10,272.91,Economy,Los Angeles,USA,Rome,Italy
2025-09-06,2025-09-06,7,214.81,Economy,Los Angeles,USA,Bangkok,Thailand
2025-09-06,2025-09-06,8,119.05,Economy,Los Angeles,USA,Singapore,Singapore
2025-09-06,2025-09-06,6,151.52,Economy,London,United Kingdom,New York City,USA
2025-09-06,2025-09-06,4,1088.49,First,London,United Kingdom,Los Angeles,USA
2025-09-06,2025-09-06,4,1104.53,First,London,United Kingdom,Paris,France
2025-09-06,2025-09-07,11,617.28,Business,London,United Kingdom,Tokyo,Japan
2025-09-06,2025-09-06,10,1030.75,First,London,United Kingdom,Dubai,United Arab Emirates
2025-09-06,2025-09-06,4,927.16,First,London,United Kingdom,Sydney,Australia
2025-09-06,2025-09-06,6,1111.63,First,London,United Kingdom,Rome,Italy
2025-09-06,2025-09-06,3,181.97,Economy,London,United Kingdom,Bangkok,Thailand
2025-09-06,2025-09-07,11,902.65,First,London,United Kingdom,Singapore,Singapore
2025-09-06,2025-09-06,9,489.85,Business,Paris,France,New York City,USA
2025-09-06,2025-09-06,7,949.64,First,Paris,France,Los Angeles,USA
2025-09-06,2025-09-06,10,206.24,Economy,Paris,France,London,United Kingdom
2025-09-06,2025-09-07,12,617.13,Business,Paris,France,Tokyo,Japan
2025-09-06,2025-09-07,11,264.84,Economy,Paris,France,Dubai,United Arab Emirates
2025-09-06,2025-09-06,4,1196.08,First,Paris,France,Sydney,Australia
2025-09-06,2025-09-06,4,132.39,Economy,Paris,France,Rome,Italy
2025-09-06,2025-09-06,3,490.52,Business,Paris,France,Bangkok,Thailand
2025-09-06,2025-09-06,9,409.2,Business,Paris,France,Singapore,Singapore
2025-09-06,2025-09-06,4,286.98,Economy,Tokyo,Japan,New York City,USA
2025-09-06,2025-09-06,7,552.44,Business,Tokyo,Japan,Los Angeles,USA
2025-09-06,2025-09-06,8,925.29,First,Tokyo,Japan,London,United Kingdom
2025-09-06,2025-09-06,4,132.5,Economy,Tokyo,Japan,Paris,France
2025-09-06,2025-09-06,5,281.39,Economy,Tokyo,Japan,Dubai,United Arab Emirates
2025-09-06,2025-09-06,4,1147.84,First,Tokyo,Japan,Sydney,Australia
2025-09-06,2025-09-06,8,911.13,First,Tokyo,Japan,Rome,Italy
2025-09-06,2025-09-06,10,271.33,Economy,Tokyo,Japan,Bangkok,Thailand
2025-09-06,2025-09-06,9,171.35,Economy,Tokyo,Japan,Singapore,Singapore
2025-09-06,2025-09-06,4,217.96,Economy,Dubai,United Arab Emirates,New York City,USA
2025-09-06,2025-09-07,11,264.7,Economy,Dubai,United Arab Emirates,Los Angeles,USA
2025-09-06,2025-09-07,11,1077.84,First,Dubai,United Arab Emirates,London,United Kingdom
2025-09-06,2025-09-06,2,564.39,Business,Dubai,United Arab Emirates,Paris,France
2025-09-06,2025-09-06,4,111.97,Economy,Dubai,United Arab Emirates,Tokyo,Japan
2025-09-06,2025-09-07,11,555.96,Business,Dubai,United Arab Emirates,Sydney,Australia
2025-09-06,2025-09-06,5,286.15,Economy,Dubai,United Arab Emirates,Rome,Italy
2025-09-06,2025-09-06,4,100.29,Economy,Dubai,United Arab Emirates,Bangkok,Thailand
2025-09-06,2025-09-06,6,963.92,First,Dubai,United Arab Emirates,Singapore,Singapore
2025-09-06,2025-09-06,10,125.34,Economy,Sydney,Australia,New York City,USA
2025-09-06,2025-09-06,7,188.76,Economy,Sydney,Australia,Los Angeles,USA
2025-09-06,2025-09-06,9,1019.92,First,Sydney,Australia,London,United Kingdom
2025-09-06,2025-09-06,2,801.69,First,Sydney,Australia,Paris,France
2025-09-06,2025-09-06,3,1090.86,First,Sydney,Australia,Tokyo,Japan
2025-09-06,2025-09-06,4,429.08,Business,Sydney,Australia,Dubai,United Arab Emirates
2025-09-06,2025-09-06,7,579.1,Business,Sydney,Australia,Rome,Italy
2025-09-06,2025-09-06,6,902.7,First,Sydney,Australia,Bangkok,Thailand
2025-09-06,2025-09-06,2,1181.99,First,Sydney,Australia,Singapore,Singapore
2025-09-06,2025-09-06,10,226.72,Economy,Rome,Italy,New York City,USA
2025-09-06,2025-09-07,12,133.59,Economy,Rome,Italy,Los Angeles,USA
2025-09-06,2025-09-06,2,576.29,Business,Rome,Italy,London,United Kingdom
2025-09-06,2025-09-06,4,104.35,Economy,Rome,Italy,Paris,France
2025-09-06,2025-09-06,3,571.12,Business,Rome,Italy,Tokyo,Japan
2025-09-06,2025-09-06,2,109.1,Economy,Rome,Italy,Dubai,United Arab Emirates
2025-09-06,2025-09-06,5,489.92,Business,Rome,Italy,Sydney,Australia
2025-09-06,2025-09-06,9,1054.84,First,Rome,Italy,Bangkok,Thailand
2025-09-06,2025-09-06,8,1082.82,First,Rome,Italy,Singapore,Singapore
2025-09-06,2025-09-06,10,462.02,Business,Bangkok,Thailand,New York City,USA
2025-09-06,2025-09-06,6,406.62,Business,Bangkok,Thailand,Los Angeles,USA
2025-09-06,2025-09-06,5,591.78,Business,Bangkok,Thailand,London,United Kingdom
2025-09-06,2025-09-06,8,190.07,Economy,Bangkok,Thailand,Paris,France
2025-09-06,2025-09-06,5,991.3,First,Bangkok,Thailand,Tokyo,Japan
2025-09-06,2025-09-06,5,801.53,First,Bangkok,Thailand,Dubai,United Arab Emirates
2025-09-06,2025-09-06,3,260.49,Economy,Bangkok,Thailand,Sydney,Australia
2025-09-06,2025-09-07,12,175.68,Economy,Bangkok,Thailand,Rome,Italy
2025-09-06,2025-09-06,6,678.48,Business,Bangkok,Thailand,Singapore,Singapore
2025-09-06,2025-09-06,10,226.83,Economy,Singapore,Singapore,New York City,USA
2025-09-06,2025-09-06,8,1067.08,First,Singapore,Singapore,Los Angeles,USA
2025-09-06,2025-09-06,10,275.91,Economy,Singapore,Singapore,London,United Kingdom
2025-09-06,2025-09-06,7,502.17,Business,Singapore,Singapore,Paris,France
2025-09-06,2025-09-06,8,1127.17,First,Singapore,Singapore,Tokyo,Japan
2025-09-06,2025-09-06,3,120.5,Economy,Singapore,Singapore,Dubai,United Arab Emirates
2025-09-06,2025-09-06,9,288.55,Economy,Singapore,Singapore,Sydney,Australia
2025-09-06,2025-09-06,3,204.3,Economy,Singapore,Singapore,Rome,Italy
2025-09-06,2025-09-06,2,1125.64,First,Singapore,Singapore,Bangkok,Thailand
2025-09-07,2025-09-07,6,1116.58,First,New York City,USA,Los Angeles,USA
2025-09-07,2025-09-07,8,115.72,Economy,New York City,USA,London,United Kingdom
2025-09-07,2025-09-07,2,427.4,Business,New York City,USA,Paris,France
2025-09-07,2025-09-07,10,279.73,Economy,New York City,USA,Tokyo,Japan
2025-09-07,2025-09-08,12,549.42,Business,New York City,USA,Dubai,United Arab Emirates
2025-09-07,2025-09-08,12,517.82,Business,New York City,USA,Sydney,Australia
2025-09-07,2025-09-07,3,877.1,First,New York City,USA,Rome,Italy
2025-09-07,2025-09-07,9,1182.96,First,New York City,USA,Bangkok,Thailand
2025-09-07,2025-09-07,7,272.88,Economy,New York City,USA,Singapore,Singapore
2025-09-07,2025-09-07,3,238.44,Economy,Los Angeles,USA,New York City,USA
2025-09-07,2025-09-07,10,287.4,Economy,Los Angeles,USA,London,United Kingdom
2025-09-07,2025-09-07,6,180.9,Economy,Los Angeles,USA,Paris,France
2025-09-07,2025-09-07,7,489.8,Business,Los Angeles,USA,Tokyo,Japan
2025-09-07,2025-09-07,5,442.97,Business,Los Angeles,USA,Dubai,United Arab Emirates
2025-09-07,2025-09-07,4,887.92,First,Los Angeles,USA,Sydney,Australia
2025-09-07,2025-09-07,8,102.67,Economy,Los Angeles,USA,Rome,Italy
2025-09-07,2025-09-07,2,596.92,Business,Los Angeles,USA,Bangkok,Thailand
2025-09-07,2025-09-07,4,119.85,Economy,Los Angeles,USA,Singapore,Singapore
2025-09-07,2025-09-08,12,185.11,Economy,London,United Kingdom,New York City,USA
2025-09-07,2025-09-07,8,249.71,Economy,London,United Kingdom,Los Angeles,USA
2025-09-07,2025-09-07,2,211.23,Economy,London,United Kingdom,Paris,France
2025-09-07,2025-09-07,4,526.27,Business,London,United Kingdom,Tokyo,Japan
2025-09-07,2025-09-07,5,222.36,Economy,London,United Kingdom,Dubai,United Arab Emirates
2025-09-07,2025-09-08,11,826.34,First,London,United Kingdom,Sydney,Australia
2025-09-07,2025-09-07,5,195.65,Economy,London,United Kingdom,Rome,Italy
2025-09-07,2025-09-07,4,457.71,Business,London,United Kingdom,Bangkok,Thailand
2025-09-07,2025-09-07,3,936.01,First,London,United Kingdom,Singapore,Singapore
2025-09-07,2025-09-07,3,1073.64,First,Paris,France,New York City,USA
2025-09-07,2025-09-07,3,802.86,First,Paris,France,Los Angeles,USA
2025-09-07,2025-09-07,5,531.47,Business,Paris,France,London,United Kingdom
2025-09-07,2025-09-07,5,576.32,Business,Paris,France,Tokyo,Japan
2025-09-07,2025-09-07,10,642.22,Business,Paris,France,Dubai,United Arab Emirates
2025-09-07,2025-09-07,8,488.62,Business,Paris,France,Sydney,Australia
2025-09-07,2025-09-08,11,406.17,Business,Paris,France,Rome,Italy
2025-09-07,2025-09-08,11,698.83,Business,Paris,France,Bangkok,Thailand
2025-09-07,2025-09-07,8,998.19,First,Paris,France,Singapore,Singapore
2025-09-07,2025-09-07,3,199.68,Economy,Tokyo,Japan,New York City,USA
2025-09-07,2025-09-07,5,198.75,Economy,Tokyo,Japan,Los Angeles,USA
2025-09-07,2025-09-07,4,148.38,Economy,Tokyo,Japan,London,United Kingdom
2025-09-07,2025-09-07,7,608.19,Business,Tokyo,Japan,Paris,France
2025-09-07,2025-09-07,8,107.77,Economy,Tokyo,Japan,Dubai,United Arab Emirates
2025-09-07,2025-09-07,4,527.36,Business,Tokyo,Japan,Sydney,Australia
2025-09-07,2025-09-07,10,279.15,Economy,Tokyo,Japan,Rome,Italy
2025-09-07,2025-09-07,2,858.89,First,Tokyo,Japan,Bangkok,Thailand
2025-09-07,2025-09-08,11,1062.14,First,Tokyo,Japan,Singapore,Singapore
2025-09-07,2025-09-07,8,532.79,Business,Dubai,United Arab Emirates,New York City,USA
2025-09-07,2025-09-07,3,253.41,Economy,Dubai,United Arab Emirates,Los Angeles,USA
2025-09-07,2025-09-07,4,1188.3,First,Dubai,United Arab Emirates,London,United Kingdom
2025-09-07,2025-09-07,10,801.57,First,Dubai,United Arab Emirates,Paris,France
2025-09-07,2025-09-07,8,1129.44,First,Dubai,United Arab Emirates,Tokyo,Japan
2025-09-07,2025-09-07,8,192.36,Economy,Dubai,United Arab Emirates,Sydney,Australia
2025-09-07,2025-09-07,4,117.61,Economy,Dubai,United Arab Emirates,Rome,Italy
2025-09-07,2025-09-07,6,577.82,Business,Dubai,United Arab Emirates,Bangkok,Thailand
2025-09-07,2025-09-07,10,946.52,First,Dubai,United Arab Emirates,Singapore,Singapore
2025-09-07,2025-09-07,4,1033.45,First,Sydney,Australia,New York City,USA
2025-09-07,2025-09-07,7,176.14,Economy,Sydney,Australia,Los Angeles,USA
2025-09-07,2025-09-07,4,836.87,First,Sydney,Australia,London,United Kingdom
2025-09-07,2025-09-08,12,171.34,Economy,Sydney,Australia,Paris,France
2025-09-07,2025-09-08,12,455.07,Business,Sydney,Australia,Tokyo,Japan
2025-09-07,2025-09-07,5,423.62,Business,Sydney,Australia,Dubai,United Arab Emirates
2025-09-07,2025-09-08,12,181.89,Economy,Sydney,Australia,Rome,Italy
2025-09-07,2025-09-07,7,256.78,Economy,Sydney,Australia,Bangkok,Thailand
2025-09-07,2025-09-07,3,949.55,First,Sydney,Australia,Singapore,Singapore
2025-09-07,2025-09-08,11,443.3,Business,Rome,Italy,New York City,USA
2025-09-07,2025-09-07,7,197.18,Economy,Rome,Italy,Los Angeles,USA
2025-09-07,2025-09-07,8,268.18,Economy,Rome,Italy,London,United Kingdom
2025-09-07,2025-09-07,9,298.07,Economy,Rome,Italy,Paris,France
2025-09-07,2025-09-08,11,972.17,First,Rome,Italy,Tokyo,Japan
2025-09-07,2025-09-07,4,159.18,Economy,Rome,Italy,Dubai,United Arab Emirates
2025-09-07,2025-09-08,11,1146.36,First,Rome,Italy,Sydney,Australia
2025-09-07,2025-09-08,11,833.99,First,Rome,Italy,Bangkok,Thailand
2025-09-07,2025-09-07,8,102.18,Economy,Rome,Italy,Singapore,Singapore
2025-09-07,2025-09-07,3,428.32,Business,Bangkok,Thailand,New York City,USA
2025-09-07,2025-09-07,4,604.44,Business,Bangkok,Thailand,Los Angeles,USA
2025-09-07,2025-09-08,11,524.11,Business,Bangkok,Thailand,London,United Kingdom
2025-09-07,2025-09-07,9,626.65,Business,Bangkok,Thailand,Paris,France
2025-09-07,2025-09-07,6,242.74,Economy,Bangkok,Thailand,Tokyo,Japan
2025-09-07,2025-09-07,8,1086.55,First,Bangkok,Thailand,Dubai,United Arab Emirates
2025-09-07,2025-09-07,2,281.2,Economy,Bangkok,Thailand,Sydney,Australia
2025-09-07,2025-09-07,7,511.34,Business,Bangkok,Thailand,Rome,Italy
2025-09-07,2025-09-07,6,811.52,First,Bangkok,Thailand,Singapore,Singapore
2025-09-07,2025-09-07,4,898.84,First,Singapore,Singapore,New York City,USA
2025-09-07,2025-09-07,2,408.07,Business,Singapore,Singapore,Los Angeles,USA
2025-09-07,2025-09-07,9,234.19,Economy,Singapore,Singapore,London,United Kingdom
2025-09-07,2025-09-07,7,564.9,Business,Singapore,Singapore,Paris,France
